,Tweet,Scores
2470,kena efek quick count visa situng kpu sampe salah nyebut sby presiden,-1.0
2471,fadlizon mfbang fadlikenapa ngecek awal curang brutalskrng kpu sudh menginput me,-1.0
2473,kpuid bodoh lihat curangnya,-1.0
2474,panca lisaamartatara kpuid iye gw nyalakin caleg gagal,-1.0
2475,arti sdh maju hargai lama ijtima tetap jalur konstitusional desak kpu diskualif,-1.0
2479,kpuid alahh ngeles g somay kpuid,-1.0
2481,tiga disaran sby cari jalan keluar kehaduhan yaknicompromise take and givedan,-1.0
2482,uusrsd kpu sdh cebongpantesan dungu,-1.0
2483,ronnierusli nilamzulaika kpuid prabowo sandiuno moga tim bpn all out rc kpu tdk giring mk sbb pesi,-1.0
2486,innalillahi wainnailahi rojiun moga alm khusnul khatimah pemilu buruk sejak indonesia merdeka hrskah kedaulata,-1.0
2487,bawa bukti lebih salah input bpn desak bawaslu henti situng kpu,-1.0
2488,kpuid aplikasi situngnya jadi goblok masak contol bu,-1.0
2489,rivihandayani kena input kpu nh,-1.0
2493,republikaonline x kalian akui kpuid ratus puluh empat kali kalian kata human error,-1.0
2498,padahal dananya t kurang kpuid,-1.0
2500,aloharaputra maklambeturah pnjljh prabowo dahnilanzar kpuid pramonoutan ohiya gw lupa bong kalau t,-1.0
2502,hnurwahid kpuid curang kedzoliman pemilu biarlah allah swt segera turunkn azab  org,-1.0
2503,update real count kpu jumat mei pukul jokowi vs prabowo selisih juta suara,-1.0
2507,diaudit yatnoslax kilas balik audit aman sistim it kpu diretas pilpres zarazettirazr ht,-1.0
2508,cek kpuid jatimbangkalantanahmerahtanahmerahlaok c ubah coret brutal tps uba,-1.0
2509,zon beri catat kritis kpu soal input data situng,-1.0
2510,drkoko zoeldmk kalau audit anggota kpuid ang audit forensik,-1.0
2513,ardhanamin nanedianti rockygerung kpuid bencong mana jadi korlap dasar kampret bencong bunya ma,-1.0
2514,salah input capai kpu didesak henti situng,-1.0
2515,ratuanissah ynn usut jadi udah curang galak kpuid bilang netral,-1.0
2516,habib rizieq minta real count kpu dihenti kpu tolak dite begini rangkum,-1.0
2517,deesulton kpuid masabudiman novidaevi pramonoutan viryanazis hsymasyari masws ksetyawan hilang gegara nasi bungkus,-1.0
2518,singgih imayadewi guruplato kpuid bagai mana cara laku curang cara salah input data,-1.0
2519,maulinaantika editektif kpuid aljazeera fahrihamzah standar minimal gitu admin online ima lap,-1.0
2521,angelone kpuid masyaalah apalah jadinya klo intah selalu curang rakyatnya,-1.0
2523,astagfirullah berkoarkoar curang nyata laku curang urus gerindra y,-1.0
2524,dylase andiarief akibat main disitung kpukena visa otaknya,-1.0
2528,aplpangeran jokowi kpuid bawasluri manusia kontol share share usgua muak liat muka,-1.0
2529,andrerosiadedahnilanzarbawasluri situng kpu bu human error human ordergmn betul input da,-1.0
2531,romitsut tubuh bara moga dijauh siksa dunia akhirat cc kpuid sadarlah,-1.0
2532,drkoko hadeh parah ni ketua kpuhidup kali buat rakyat susah moga cpt hadap kuasa ajalah klo gk da baiknya hidup lama,-1.0
2533,tdk usah panik gitu fadlizon makin triak makin tahu panik kalah pemilu,-1.0
2534,fadlizon salah entri kalau satu kali gpp ditrima salahnya berkalikali rugi,-1.0
2535,serius nanya ngetwit tim input kpu setau sby presiden jadi,-1.0
2536,kpuid masabudiman hsymasyari arifhakim robieu ksetyawan moga allah laknat turun and,-1.0
2537,sapulidi advokatbs kpuid wajibemang kpuid payah ribu kali salah input data ribu kasus sdh bukti tim bpn,-1.0
2538,stop situng kpu sdh banyak bukti team it bpn,-1.0
2540,maulana kpuid audit forensik wajarsebab kpu pakai uang rakyat bu uang pribadi arief budiman,-1.0
2541,update kpu jumat pukul tugas kpps tinggal dunia sakit,-1.0
2544,it situng kpu bu human error sistemnya ang diatur amp dikunci angka amp ja,-1.0
2545,newsjundi vascoruseimy kpuid bawasluri bpn resmi lapor curang disertai bukti dokum,-1.0
2546,abdulrachim dyangwidjaya kpuid salah makin parah,-1.0
2547,powerofreceh edialong bawasluri kpuid bpn prabowo sandi bangkit bawa bukti lebih salah input,-1.0
2549,polisi protes bah mogok apel honor aman pemilu jadi wajar rakyat protes kpu ka,-1.0
2551,salah input banyak kali kpu didesak henti situng,-1.0
2555,putraerlangga bukti sdh diserah olehvtim bukti kpuid,-1.0
2556,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan dikit salahnyagak cayaaaaa,-1.0
2557,rakyat nyata mosi caya kpu petahana,-1.0
2558,puisi kata bagaimana mungkin rangkai puisi sedang kpu bohong,-1.0
2562,update real qount kpu hari tgl mei pukul,-1.0
2565,imayadewi ireneviena kpuid scan c palsu bu curang,-1.0
2568,vascoruseimy bpn resmi lapor curang disertai bukti dokumen salah satu caranya lewa,-1.0
2569,bangpino alhamdulillah asal kpu input datanya salah,-1.0
2573,iryantoignas mamunrazaq kpuid djanchoek lambemak rizmawidiono masbudi dnilpu rakyat,-1.0
2574,imayadewi ireneviena kpuid moga laknat disegera mrk buat curang,-1.0
2575,powerofreceh kpuid simaklah vidio rekapitulasi c plano sampang madura suara prabowo rampok saksi prabowo,-1.0
2576,siivyriau kpuid us us bohong menzolimi rakyatingat sabar rakyat batasnya,-1.0
2577,kpuid omong fakta beda dilapangan sekarang saatnya cari solusi bu omong jargon politik tund,-1.0
2579,it bpn prabowosandi beber salah entry data situng kpu bawaslu,-1.0
2581,kpu rilis jumlah tugas kpps tinggal dunia sakit,-1.0
2584,oppositelinks liemid kpuid bawasluri divhumaspolri potong kupingnya dulu us intrograsi ngaku,-1.0
2586,newsjundi agusmar kpuid bawasluri mgkin selanjtnya stasiun tv ikut siar berita hoax hasil situng,-1.0
2588,kpuri gk tunduk rijik koar koar balik bukit,-1.0
2590,kpu tugas kpps tinggal dunia jadi,-1.0
2591,ireneviena kpuid rakyat kamu kali,-1.0
2593,kpu salah input suara jokowimaruf bengkak johor baru,-1.0
2594,stevanihuangg biasa salah input kn juru bicaranya kpu salah biasa,-1.0
2596,rezimnya mesti bubar,-1.0
2598,kpu obral discount dukung mungkin lebaran matahari saing ngobral discount helmifelis bangpino,-1.0
2599,greenblack bangpino masabudiman kpuid miris,-1.0
2601,ikut hasil real count kpu dasar data tlh msk jumat pukul jokowimaruf,-1.0
2602,dkung gawe kpu dlm mnyelesai proses demokrasi jngan ganggu kpu,-1.0
